top left x,top left y,bottom right x,bottom right y,angle,distance
81.5,45,95.25,58.75,-22.1916167665,14.0967602847
60,45,73.75,58.75,-24.251497006,14.4688750505
1.5,45,15.25,58.75,-29.8562874251,15.5898752714
108,45,121.75,58.75,-19.6526946108,13.6716592729
114.75,45,128.5,58.75,-19.005988024,13.5696867268
49,45,62.75,58.75,-25.3053892216,14.6680405556
10.75,45,24.5,58.75,-28.9700598802,15.4029736287
88,45,101.75,58.75,-21.5688622754,13.9889473032
71.25,45,85,58.75,-23.1736526946,14.2712538545
47.75,45,61.5,58.75,-25.4251497006,14.6910336876
78.75,45,92.5,58.75,-22.4550898204,14.1430432795
121,45,134.75,58.75,-18.4071856287,13.4776542748
140.5,45,154.25,58.75,-16.5389221557,13.2057897491
83.75,45,97.5,58.75,-21.9760479042,14.0591871169
28,45,41.75,58.75,-27.3173652695,15.0637107914
52.5,45,66.25,58.75,-24.9700598802,14.6040477282
1,45,14.75,58.75,-29.9041916168,15.6000736332
37.5,45,51.25,58.75,-26.4071856287,14.8822767554
35.5,45,49.25,58.75,-26.5988023952,14.9201440597
88.75,45,102.5,58.75,-21.497005988,13.9766522237
61,45,74.75,58.75,-24.1556886228,14.4510564506
133.5,45,147.25,58.75,-17.2095808383,13.3006669533
115.25,45,129,58.75,-18.9580838323,13.5622390097
30,45,43.75,58.75,-27.125748503,15.0251871197
11.5,45,25.25,58.75,-28.8982035928,15.3879684996
62,45,75.75,58.75,-24.0598802395,14.433286517
109,45,122.75,58.75,-19.5568862275,13.6563855594
31.75,45,45.5,58.75,-26.9580838323,14.9916209335
97,45,110.75,58.75,-20.7065868263,13.8434209725
100.25,45,114,58.75,-20.3952095808,13.791964544
47.75,45,61.5,58.75,-25.4251497006,14.6910336876
69.75,45,83.5,58.75,-23.3173652695,14.2972395281
87.25,45,101,58.75,-21.6407185629,14.0012725609
135.5,45,149.25,58.75,-17.0179640719,13.2732441867
3.25,45,17,58.75,-29.6886227545,15.5542574417
40,45,53.75,58.75,-26.1676646707,14.8351934201
137.5,45,151.25,58.75,-16.8263473054,13.2460726408
104,45,117.75,58.75,-20.0359281437,13.7333269279
120.5,45,134.25,58.75,-18.4550898204,13.484931262
109.5,45,123.25,58.75,-19.5089820359,13.6487703153
99.25,45,113,58.75,-20.4910179641,13.8077346167
106.5,45,120.25,58.75,-19.7964071856,13.6946775446
52.75,45,66.5,58.75,-24.9461077844,14.5994988255
9.5,45,23.25,58.75,-29.0898203593,15.4280323817
36.75,45,50.5,58.75,-26.4790419162,14.8964561811
6.25,45,20,58.75,-29.4011976048,15.4934768374
128.25,45,142,58.75,-17.7125748503,13.3738355997
88,45,101.75,58.75,-21.5688622754,13.9889473032
6.5,45,20.25,58.75,-29.377245509,15.4884277722
144.5,45,158.25,58.75,-16.1556886228,13.1529729418
74.5,45,88.25,58.75,-22.8622754491,14.2153424108
72.75,45,86.5,58.75,-23.0299401198,14.2453818713
87.5,45,101.25,58.75,-21.6167664671,13.9971607934
13.25,45,27,58.75,-28.7305389222,15.3530448184
11,45,24.75,58.75,-28.9461077844,15.3979694039
3.25,45,17,58.75,-29.6886227545,15.5542574417
64.25,45,78,58.75,-23.8443113772,14.3934830356
33.5,45,47.25,58.75,-26.7904191617,14.9581882402
8.75,45,22.5,58.75,-29.1616766467,15.4430976486
60.25,45,74,58.75,-24.2275449102,14.4644158478
14,45,27.75,58.75,-28.6586826347,15.3381155237
39.75,45,53.5,58.75,-26.1916167665,14.8398891462
84,45,97.75,58.75,-21.9520958084,14.0550287971
96.75,45,110.5,58.75,-20.7305389222,13.847403463
116.75,45,130.5,58.75,-18.8143712575,13.5399842681
117.5,45,131.25,58.75,-18.7425149701,13.5289067777
5.25,45,19,58.75,-29.497005988,15.5136977548
57.5,45,71.25,58.75,-24.4910179641,14.5136332878
98.5,45,112.25,58.75,-20.5628742515,13.8195987942
18.5,45,32.25,58.75,-28.2275449102,15.2490228891
42.75,45,56.5,58.75,-25.9041916168,14.7837265762
95.25,45,109,58.75,-20.874251497,13.871370899
89.25,45,103,58.75,-21.4491017964,13.9684723092
137,45,150.75,58.75,-16.874251497,13.2528418906
9.5,45,23.25,58.75,-29.0898203593,15.4280323817
45,45,58.75,58.75,-25.6886227545,14.7418728609
129.25,45,143,58.75,-17.6167664671,13.359767383
128.75,45,142.5,58.75,-17.6646706587,13.3667938044
22.75,45,36.5,58.75,-27.8203592814,15.1656497481
139.25,45,153,58.75,-16.6586826347,13.2225048355
66.25,45,80,58.75,-23.6526946108,14.3583114233
84.25,45,98,58.75,-21.9281437126,14.0508737833
105.75,45,119.5,58.75,-19.8682634731,13.7062349698
118.75,45,132.5,58.75,-18.622754491,13.5105184736
124.5,45,138.25,58.75,-18.0718562874,13.4271366587
143,45,156.75,58.75,-16.2994011976,13.1726588871
92.25,45,106,58.75,-21.1616766467,13.9196765548
68.25,45,82,58.75,-23.4610778443,14.3233382733
143.5,45,157.25,58.75,-16.251497006,13.1660808095
44,45,57.75,58.75,-25.7844311377,14.7604459775
59.25,45,73,58.75,-24.3233532934,14.4822708296
16.5,45,30.25,58.75,-28.4191616766,15.2885169341
50.25,45,64,58.75,-25.1856287425,14.6451201397
136,45,149.75,58.75,-16.9700598802,13.2664276877
142.75,45,156.5,58.75,-16.3233532934,13.1759539513
83.25,45,97,58.75,-22.0239520958,14.067513663
16.5,45,30.25,58.75,-28.4191616766,15.2885169341
118.25,45,132,58.75,-18.6706586826,13.5178626501
28,45,41.75,58.75,-27.3173652695,15.0637107914
98,45,111.75,58.75,-20.6107784431,13.8275256404
126.25,45,140,58.75,-17.9041916168,13.4021560349
141.75,45,155.5,58.75,-16.4191616766,13.1891743073
94,45,107.75,58.75,-20.994011976,13.8914383659
119.25,45,133,58.75,-18.5748502994,13.5031891856
73.75,45,87.5,58.75,-22.9341317365,14.2281973501
52.5,45,66.25,58.75,-24.9700598802,14.6040477282
29.25,45,43,58.75,-27.1976047904,15.039613272
132.75,45,146.5,58.75,-17.2814371257,13.3110149422
82.5,45,96.25,58.75,-22.0958083832,14.0800282043
132.5,45,146.25,58.75,-17.3053892216,13.3144720599
134,45,147.75,58.75,-17.1616766467,13.2937877945
131.75,45,145.5,58.75,-17.377245509,13.3248667347
111.75,45,125.5,58.75,-19.2934131737,13.6146807686
104,45,117.75,58.75,-20.0359281437,13.7333269279
135,45,148.75,58.75,-17.0658682635,13.2800763869
15.25,45,29,58.75,-28.5389221557,15.3132842758
129.25,45,143,58.75,-17.6167664671,13.359767383
57,45,70.75,58.75,-24.5389221557,14.5226210542
44.5,45,58.25,58.75,-25.7365269461,14.7511536997
77.25,45,91,58.75,-22.5988023952,14.1684542782
102.75,45,116.5,58.75,-20.1556886228,13.7527847033
138.5,45,152.25,58.75,-16.7305389222,13.2325815598
121.5,45,135.25,58.75,-18.3592814371,13.4703922853
64.25,45,78,58.75,-23.8443113772,14.3934830356
53,45,66.75,58.75,-24.9221556886,14.5949528726
44,45,57.75,58.75,-25.7844311377,14.7604459775
84,45,97.75,58.75,-21.9520958084,14.0550287971
104.25,45,118,58.75,-20.0119760479,13.7294459925
25.5,45,39.25,58.75,-27.5568862275,15.1121069145
